search_type,team_id,searcher_id,track_id,time_s,time_sec,latitude,longitude,elevation_m
hasty,1,1,hasty_T01_S01,01:41:16,6076,36.8603286333,-80.5973360874,499
hasty,1,1,hasty_T01_S01,01:41:47,6107,36.8602122925,-80.5972180702,499
hasty,1,1,hasty_T01_S01,01:42:15,6135,36.8601825368,-80.5971967801,499
hasty,1,1,hasty_T01_S01,01:42:43,6163,36.8601522781,-80.5971278809,499
hasty,1,1,hasty_T01_S01,01:43:11,6191,36.8601002265,-80.5971438903,499
hasty,1,1,hasty_T01_S01,01:43:36,6216,36.8600780983,-80.5970593169,499
hasty,1,1,hasty_T01_S01,01:44:08,6248,36.8600774277,-80.5969799403,499
hasty,1,1,hasty_T01_S01,01:44:41,6281,36.8600651063,-80.5969815329,499
hasty,1,1,hasty_T01_S01,01:45:12,6312,36.8600125518,-80.5969424732,499
hasty,1,1,hasty_T01_S01,01:45:36,6336,36.8600243703,-80.5969045032,499
hasty,1,1,hasty_T01_S01,01:46:01,6361,36.8599904235,-80.596874496,499
hasty,1,1,hasty_T01_S01,01:46:24,6384,36.8599757552,-80.5968646053,499
hasty,1,1,hasty_T01_S01,01:46:46,6406,36.8599583209,-80.5968357716,499
hasty,1,1,hasty_T01_S01,01:47:05,6425,36.859913813,-80.5967536289,499
hasty,1,1,hasty_T01_S01,01:47:21,6441,36.859840136,-80.5967967957,499
hasty,1,1,hasty_T01_S01,01:47:38,6458,36.8598259706,-80.5966957938,499
hasty,1,1,hasty_T01_S01,01:47:59,6479,36.85989202,-80.5965291616,499
hasty,1,1,hasty_T01_S01,01:48:18,6498,36.859864695,-80.596480798,499
hasty,1,1,hasty_T01_S01,01:48:51,6531,36.8598408066,-80.5965042673,499
hasty,1,1,hasty_T01_S01,01:49:15,6555,36.8598379567,-80.5964512099,499
hasty,1,1,hasty_T01_S01,01:49:37,6577,36.8597938679,-80.5963704083,499
hasty,1,1,hasty_T01_S01,01:50:00,6600,36.8597310036,-80.5962979887,499
hasty,1,1,hasty_T01_S01,01:50:22,6622,36.8597072829,-80.5962230545,499
hasty,1,1,hasty_T01_S01,01:50:41,6641,36.8596600089,-80.5962013453,499
hasty,1,1,hasty_T01_S01,01:51:05,6665,36.8596180994,-80.5961428396,499
hasty,1,1,hasty_T01_S01,01:51:28,6688,36.8596091308,-80.5961269978,499
hasty,1,1,hasty_T01_S01,01:51:50,6710,36.859607622,-80.5960420053,499
hasty,1,1,hasty_T01_S01,01:51:59,6719,36.8595614377,-80.5960908718,504
hasty,1,1,hasty_T01_S01,01:52:00,6720,36.8595594261,-80.5960905366,507
hasty,1,1,hasty_T01_S01,01:52:05,6725,36.8595498707,-80.5960879382,510
hasty,1,1,hasty_T01_S01,01:52:22,6742,36.8595648743,-80.5959951505,510
hasty,1,1,hasty_T01_S01,01:52:41,6761,36.8595117331,-80.5959716812,509
hasty,1,1,hasty_T01_S01,01:52:59,6779,36.8594918679,-80.5959353875,509
hasty,1,1,hasty_T01_S01,01:53:24,6804,36.8594914488,-80.5958706792,509
hasty,1,1,hasty_T01_S01,01:53:48,6828,36.8593788799,-80.5958053842,509
hasty,1,1,hasty_T01_S01,01:54:11,6851,36.8593517225,-80.5957202241,509
hasty,1,1,hasty_T01_S01,01:54:37,6877,36.8593453523,-80.5956476368,509
hasty,1,1,hasty_T01_S01,01:55:02,6902,36.8592936359,-80.5956087448,509
hasty,1,1,hasty_T01_S01,01:55:17,6917,36.8593145069,-80.5955870356,509
hasty,1,1,hasty_T01_S01,01:55:38,6938,36.8592847511,-80.5954849441,509
hasty,1,1,hasty_T01_S01,01:55:59,6959,36.8593439274,-80.5954572,509
hasty,1,1,hasty_T01_S01,01:56:20,6980,36.8592776265,-80.595441442,509
hasty,1,1,hasty_T01_S01,01:56:37,6997,36.8592469487,-80.595413195,509
hasty,1,1,hasty_T01_S01,01:56:52,7012,36.8593010958,-80.5953855347,509
hasty,1,1,hasty_T01_S01,01:57:14,7034,36.8593169376,-80.595323341,509
hasty,1,1,hasty_T01_S01,01:57:31,7051,36.8592316099,-80.5952713732,509
hasty,1,1,hasty_T01_S01,01:57:45,7065,36.8591881916,-80.5952686071,511
hasty,1,1,hasty_T01_S01,01:58:01,7081,36.8592076376,-80.5952851195,510
hasty,1,1,hasty_T01_S01,01:58:15,7095,36.8592332862,-80.5952166393,510
hasty,1,1,hasty_T01_S01,01:58:25,7105,36.8592285085,-80.59517188,510
hasty,1,1,hasty_T01_S01,01:58:48,7128,36.8592091464,-80.5951610673,510
hasty,1,1,hasty_T01_S01,01:59:03,7143,36.859261198,-80.5951317307,510
hasty,1,1,hasty_T01_S01,01:59:20,7160,36.8592400756,-80.5950522702,510
hasty,1,1,hasty_T01_S01,01:59:39,7179,36.8592511397,-80.5950251967,510
hasty,1,1,hasty_T01_S01,01:59:59,7199,36.8593373895,-80.5950242747,510
hasty,1,1,hasty_T01_S01,02:00:17,7217,36.8592460267,-80.5950091034,510
hasty,1,1,hasty_T01_S01,02:00:37,7237,36.8592354655,-80.5949859694,510
hasty,1,1,hasty_T01_S01,02:00:52,7252,36.8592291791,-80.5949932616,510
hasty,1,1,hasty_T01_S01,02:01:04,7264,36.8592543248,-80.5949805211,510
hasty,1,1,hasty_T01_S01,02:01:26,7286,36.8592442665,-80.5949485861,510
hasty,1,1,hasty_T01_S01,02:01:43,7303,36.8592197075,-80.5948906671,510
hasty,1,1,hasty_T01_S01,02:01:58,7318,36.8592416681,-80.594902318,510
hasty,1,1,hasty_T01_S01,02:02:16,7336,36.8593069632,-80.5949674454,510
hasty,1,1,hasty_T01_S01,02:02:38,7358,36.8592995871,-80.5949288886,510
hasty,1,1,hasty_T01_S01,02:02:59,7379,36.8592819013,-80.5948908348,510
hasty,1,1,hasty_T01_S01,02:03:18,7398,36.8592715077,-80.594879603,510
hasty,1,1,hasty_T01_S01,02:03:31,7411,36.8592596054,-80.59481523,510
hasty,1,1,hasty_T01_S01,02:03:46,7426,36.8592434283,-80.5947813671,510
hasty,1,1,hasty_T01_S01,02:04:00,7440,36.8591827434,-80.59470593,510
hasty,1,1,hasty_T01_S01,02:04:13,7453,36.8591260817,-80.5946819577,510
hasty,1,1,hasty_T01_S01,02:04:26,7466,36.8591168616,-80.5946672894,510
hasty,1,1,hasty_T01_S01,02:04:40,7480,36.8590974994,-80.5946513638,510
hasty,1,1,hasty_T01_S01,02:04:56,7496,36.8591184542,-80.594718419,510
hasty,1,1,hasty_T01_S01,02:05:11,7511,36.8591012713,-80.5947452411,510
hasty,1,1,hasty_T01_S01,02:05:24,7524,36.8590636365,-80.5947032478,510
hasty,1,1,hasty_T01_S01,02:05:36,7536,36.8590317853,-80.5946529564,510
hasty,1,1,hasty_T01_S01,02:05:52,7552,36.859017536,-80.5946252961,510
hasty,1,1,hasty_T01_S01,02:06:10,7570,36.8589949049,-80.5945884157,510
hasty,1,1,hasty_T01_S01,02:06:24,7584,36.8590229005,-80.5945530441,511
hasty,1,1,hasty_T01_S01,02:06:44,7604,36.8589948211,-80.5945548043,511
hasty,1,1,hasty_T01_S01,02:06:58,7618,36.8589525763,-80.5945176724,511
hasty,1,1,hasty_T01_S01,02:07:22,7642,36.8589383271,-80.5944710691,511
hasty,1,1,hasty_T01_S01,02:07:41,7661,36.8589306157,-80.5943984818,511
hasty,1,1,hasty_T01_S01,02:07:55,7675,36.8588965014,-80.5943123996,511
hasty,1,1,hasty_T01_S01,02:08:07,7687,36.8588707689,-80.5942483619,511
hasty,1,1,hasty_T01_S01,02:08:20,7700,36.8588454556,-80.594224222,511
hasty,1,1,hasty_T01_S01,02:08:35,7715,36.8588445336,-80.5941766128,511
hasty,1,1,hasty_T01_S01,02:08:50,7730,36.858795248,-80.5940703303,511
hasty,1,1,hasty_T01_S01,02:09:06,7746,36.8587856088,-80.5940117408,511
hasty,1,1,hasty_T01_S01,02:09:32,7772,36.8587508239,-80.5939969886,511
hasty,1,1,hasty_T01_S01,02:09:47,7787,36.8587033823,-80.5939357169,511
hasty,1,1,hasty_T01_S01,02:10:00,7800,36.8586758897,-80.5939083919,511
hasty,1,1,hasty_T01_S01,02:10:14,7814,36.8586902227,-80.5938512273,511
hasty,1,1,hasty_T01_S01,02:10:27,7827,36.8586305436,-80.59382868,511
hasty,1,1,hasty_T01_S01,02:10:41,7841,36.8586333096,-80.593766151,511
hasty,1,1,hasty_T01_S01,02:10:53,7853,36.858564578,-80.5937594455,512
hasty,1,1,hasty_T01_S01,02:11:07,7867,36.8585371692,-80.593679985,512
hasty,1,1,hasty_T01_S01,02:11:22,7882,36.8585334811,-80.5935639795,513
hasty,1,1,hasty_T01_S01,02:11:37,7897,36.8585285358,-80.5934584513,513
hasty,1,1,hasty_T01_S01,02:11:52,7912,36.8585825153,-80.5934060644,513
hasty,1,1,hasty_T01_S01,02:12:08,7928,36.8586145341,-80.5932678469,513
hasty,1,1,hasty_T01_S01,02:12:12,7932,36.8586069066,-80.593233062,513
hasty,1,1,hasty_T01_S01,02:12:21,7941,36.8585686851,-80.5931582954,513
hasty,1,1,hasty_T01_S01,02:12:36,7956,36.8585073296,-80.5930741411,513
hasty,1,1,hasty_T01_S01,02:12:49,7969,36.8584675156,-80.5930408649,513
hasty,1,1,hasty_T01_S01,02:13:05,7985,36.8584276177,-80.5930290464,513
hasty,1,1,hasty_T01_S01,02:13:22,8002,36.8584374245,-80.5929940101,513
hasty,1,1,hasty_T01_S01,02:13:37,8017,36.8584945891,-80.5929645058,513
hasty,1,1,hasty_T01_S01,02:13:51,8031,36.8585240096,-80.5929672718,515
hasty,1,1,hasty_T01_S01,02:14:06,8046,36.858474724,-80.5929357558,515
hasty,1,1,hasty_T01_S01,02:14:18,8058,36.8584249355,-80.5928957742,515
hasty,1,1,hasty_T01_S01,02:14:25,8065,36.8584138714,-80.5928944331,515
hasty,1,1,hasty_T01_S01,02:14:44,8084,36.8582550343,-80.5928725563,514
hasty,1,1,hasty_T01_S01,02:14:49,8089,36.8582078442,-80.5928858835,514
hasty,1,1,hasty_T01_S01,02:15:02,8102,36.8581412919,-80.5928978696,514
hasty,1,1,hasty_T01_S01,02:15:17,8117,36.8580799364,-80.5927931797,514
hasty,1,1,hasty_T01_S01,02:15:33,8133,36.8580808584,-80.5927485041,514
hasty,1,1,hasty_T01_S01,02:15:45,8145,36.8580520246,-80.5926920939,514
hasty,1,1,hasty_T01_S01,02:15:58,8158,36.8580592331,-80.5926877353,514
hasty,1,1,hasty_T01_S01,02:16:12,8172,36.8580195028,-80.5926376116,514
hasty,1,1,hasty_T01_S01,02:16:23,8183,36.8579809461,-80.5926188361,514
hasty,1,1,hasty_T01_S01,02:16:43,8203,36.8579697143,-80.5926082749,514
hasty,1,1,hasty_T01_S01,02:16:59,8219,36.8579443172,-80.5925940257,514
hasty,1,1,hasty_T01_S01,02:17:16,8236,36.8579209317,-80.5925643537,514
hasty,1,1,hasty_T01_S01,02:17:30,8250,36.8578900024,-80.5925268028,514
hasty,1,1,hasty_T01_S01,02:17:41,8261,36.8578753341,-80.5925140623,514
hasty,1,1,hasty_T01_S01,02:17:58,8278,36.8579071015,-80.5924765114,514
hasty,1,1,hasty_T01_S01,02:18:13,8293,36.8578727357,-80.5924740806,515
hasty,1,1,hasty_T01_S01,02:18:27,8307,36.8577922694,-80.5924281478,515
hasty,1,1,hasty_T01_S01,02:18:40,8320,36.8577027507,-80.5923662055,515
hasty,1,1,hasty_T01_S01,02:18:52,8332,36.8576561473,-80.5923672114,514
hasty,1,1,hasty_T01_S01,02:19:06,8346,36.857642401,-80.5922876671,516
hasty,1,1,hasty_T01_S01,02:19:16,8356,36.8577228673,-80.5922549777,516
hasty,1,1,hasty_T01_S01,02:19:18,8358,36.8577411398,-80.5922476854,516
hasty,1,1,hasty_T01_S01,02:19:31,8371,36.8578438181,-80.5921783671,517
hasty,1,1,hasty_T01_S01,02:19:48,8388,36.8579894118,-80.5920381378,518
hasty,1,1,hasty_T01_S01,02:19:53,8393,36.8580220174,-80.5919994973,519
hasty,1,1,hasty_T01_S01,02:20:12,8412,36.8581219297,-80.5918265786,520
hasty,1,1,hasty_T01_S01,02:20:25,8425,36.858176915,-80.5917525664,522
hasty,1,1,hasty_T01_S01,02:20:42,8442,36.8581977859,-80.5917487945,522
hasty,1,1,hasty_T01_S01,02:20:58,8458,36.8581970315,-80.591711076,522
hasty,1,1,hasty_T01_S01,02:21:16,8476,36.8582085148,-80.5917132553,522
hasty,1,1,hasty_T01_S01,02:22:19,8539,36.8582063355,-80.5917060468,521
hasty,1,1,hasty_T01_S01,02:22:51,8571,36.8582201656,-80.5917327013,522
hasty,1,1,hasty_T01_S01,02:29:18,8958,36.8582214229,-80.5917566735,522
hasty,1,1,hasty_T01_S01,02:29:45,8985,36.8582251109,-80.5917456094,522
hasty,1,1,hasty_T01_S01,02:30:12,9012,36.8582248595,-80.5917498842,522
hasty,1,1,hasty_T01_S01,02:30:26,9026,36.8582639191,-80.5916891992,522
hasty,1,1,hasty_T01_S01,02:30:29,9029,36.8582714628,-80.5916560069,523
hasty,1,1,hasty_T01_S01,02:30:43,9043,36.8583312258,-80.59155358,524
hasty,1,1,hasty_T01_S01,02:30:57,9057,36.8583766557,-80.5914960802,524
hasty,1,1,hasty_T01_S01,02:31:33,9093,36.8583826069,-80.5915035401,524
hasty,1,1,hasty_T01_S01,02:31:52,9112,36.8584093451,-80.5914019514,524
hasty,1,1,hasty_T01_S01,02:32:03,9123,36.8584491592,-80.591295585,525
hasty,1,1,hasty_T01_S01,02:32:18,9138,36.8585009594,-80.5911630671,525
hasty,1,1,hasty_T01_S01,02:32:20,9140,36.8585096765,-80.5911498237,526
hasty,1,1,hasty_T01_S01,02:32:27,9147,36.8585329782,-80.5910893064,526
hasty,1,1,hasty_T01_S01,02:32:31,9151,36.8585485686,-80.59105427,526
hasty,1,1,hasty_T01_S01,02:32:46,9166,36.8585859518,-80.5909821857,527
hasty,1,1,hasty_T01_S01,02:33:08,9188,36.8585879635,-80.59090239,527
hasty,1,1,hasty_T01_S01,02:33:22,9202,36.8586450443,-80.5907689501,528
hasty,1,1,hasty_T01_S01,02:33:26,9206,36.858663233,-80.5907436367,528
hasty,1,1,hasty_T01_S01,02:33:41,9221,36.8587249238,-80.5906047486,529
hasty,1,1,hasty_T01_S01,02:34:01,9241,36.8587614689,-80.5905084405,529
hasty,1,1,hasty_T01_S01,02:34:19,9259,36.8588239979,-80.5903374497,530
hasty,1,1,hasty_T01_S01,02:34:42,9282,36.8589139357,-80.5901189335,533
hasty,1,1,hasty_T01_S01,02:34:59,9299,36.8589666579,-80.5900020059,534
hasty,1,1,hasty_T01_S01,02:35:17,9317,36.8590291869,-80.5898565799,535
hasty,1,1,hasty_T01_S01,02:35:27,9327,36.8590886984,-80.5897649657,535
hasty,1,1,hasty_T01_S01,02:35:46,9346,36.8592104875,-80.5896073021,536
hasty,1,1,hasty_T01_S01,02:36:02,9362,36.8592909537,-80.5894907936,537
hasty,1,1,hasty_T01_S01,02:36:16,9376,36.8593680672,-80.589387361,538
hasty,1,1,hasty_T01_S01,02:36:31,9391,36.8593969848,-80.5893041287,538
hasty,1,1,hasty_T01_S01,02:36:46,9406,36.8595075421,-80.5891696829,539
hasty,1,1,hasty_T01_S01,02:36:59,9419,36.8595885113,-80.5890496541,540
hasty,1,1,hasty_T01_S01,02:37:15,9435,36.8596828077,-80.5889054853,541
hasty,1,1,hasty_T01_S01,02:37:32,9452,36.8597898446,-80.588804232,542
hasty,1,1,hasty_T01_S01,02:37:46,9466,36.8598343525,-80.5887748115,542
hasty,1,1,hasty_T01_S01,02:38:02,9482,36.8599198479,-80.5886562914,543
hasty,1,1,hasty_T01_S01,02:38:16,9496,36.8599656131,-80.588590242,544
hasty,1,1,hasty_T01_S01,02:38:17,9497,36.8599693011,-80.5885799322,544
hasty,1,1,hasty_T01_S01,02:38:31,9511,36.8600251246,-80.5884319916,545
hasty,1,1,hasty_T01_S01,02:38:50,9530,36.8600304052,-80.5884034093,545
hasty,1,1,hasty_T01_S01,02:39:10,9550,36.8600868993,-80.5883669481,545
hasty,1,1,hasty_T01_S01,02:39:26,9566,36.8601759989,-80.5882982165,546
hasty,1,1,hasty_T01_S01,02:39:41,9581,36.8602534477,-80.5882584862,547
hasty,1,1,hasty_T01_S01,02:39:56,9596,36.8603305612,-80.5881019123,548
hasty,1,1,hasty_T01_S01,02:40:11,9611,36.8604457285,-80.5879915226,550
hasty,1,1,hasty_T01_S01,02:40:27,9627,36.8605852034,-80.5878752656,552
hasty,1,1,hasty_T01_S01,02:40:44,9644,36.860736832,-80.5877831485,554
hasty,1,1,hasty_T01_S01,02:40:57,9657,36.8608551007,-80.5877125729,555
hasty,1,1,hasty_T01_S01,02:41:15,9675,36.8610234931,-80.5876334477,556
hasty,1,1,hasty_T01_S01,02:41:29,9689,36.8611510657,-80.5875839945,556
hasty,1,1,hasty_T01_S01,02:41:45,9705,36.8612709269,-80.5875751935,555
hasty,1,1,hasty_T01_S01,02:42:01,9721,36.8613948952,-80.5875993334,553
hasty,1,1,hasty_T01_S01,02:42:23,9743,36.8615875952,-80.5876587611,550
hasty,1,1,hasty_T01_S01,02:42:31,9751,36.861657165,-80.5876595993,550
hasty,1,1,hasty_T01_S01,02:42:38,9758,36.8617129885,-80.5877065379,549
hasty,1,1,hasty_T01_S01,02:43:00,9780,36.8619086221,-80.5877914466,547
hasty,1,1,hasty_T01_S01,02:43:20,9800,36.8620907608,-80.5878805462,546
hasty,1,1,hasty_T01_S01,02:43:27,9807,36.8621026631,-80.587866297,546
hasty,1,1,hasty_T01_S01,02:43:30,9810,36.862114314,-80.5879007466,546
hasty,1,1,hasty_T01_S01,02:43:36,9816,36.8621338438,-80.5879536364,545
hasty,1,1,hasty_T01_S01,02:43:58,9838,36.8622848019,-80.5881142337,545
hasty,1,1,hasty_T01_S01,02:44:10,9850,36.8623217661,-80.5881705601,545
hasty,1,1,hasty_T01_S01,02:44:19,9859,36.8623834569,-80.5882269703,545
hasty,1,1,hasty_T01_S01,02:44:36,9876,36.8625234347,-80.5882934388,544
hasty,1,1,hasty_T01_S01,02:44:50,9890,36.8625921663,-80.5883119628,544
hasty,1,1,hasty_T01_S01,02:45:10,9910,36.8626017217,-80.588323446,544
hasty,1,1,hasty_T01_S01,02:45:29,9929,36.862514969,-80.5882952828,544
hasty,1,1,hasty_T01_S01,02:45:49,9949,36.8625087664,-80.588288242,544
hasty,1,1,hasty_T01_S01,02:46:08,9968,36.8625062518,-80.5882824585,544
hasty,1,1,hasty_T01_S01,02:46:32,9992,36.8625101075,-80.5882974621,544
hasty,1,1,hasty_T01_S01,02:47:04,10024,36.8625103589,-80.5882863142,544
hasty,1,1,hasty_T01_S01,02:47:35,10055,36.8625707086,-80.5883077718,544
hasty,1,1,hasty_T01_S01,02:47:36,10056,36.8625746481,-80.5883068498,544
hasty,1,1,hasty_T01_S01,02:47:42,10062,36.8626308907,-80.5883195903,544
hasty,1,1,hasty_T01_S01,02:48:03,10083,36.8628547713,-80.5882415548,544
hasty,1,1,hasty_T01_S01,02:48:15,10095,36.862970693,-80.5881698057,544
hasty,1,1,hasty_T01_S01,02:48:34,10114,36.8631498981,-80.5880633555,545
hasty,1,1,hasty_T01_S01,02:48:48,10128,36.8632753752,-80.5879795365,545
hasty,1,1,hasty_T01_S01,02:49:08,10148,36.8634521496,-80.5878310092,545
hasty,1,1,hasty_T01_S01,02:49:13,10153,36.8634974118,-80.587820448,545
hasty,1,1,hasty_T01_S01,02:49:19,10159,36.8635575939,-80.5878476053,545
hasty,1,1,hasty_T01_S01,02:49:31,10171,36.8636102322,-80.5879944563,545
hasty,1,1,hasty_T01_S01,02:49:48,10188,36.8636728451,-80.5881033372,545
hasty,1,1,hasty_T01_S01,02:50:16,10216,36.8636605237,-80.5880959611,545
hasty,1,1,hasty_T01_S01,02:51:35,10295,36.8636535667,-80.5881076958,545
hasty,1,1,hasty_T01_S01,02:54:57,10497,36.8636630382,-80.5881041754,545
hasty,1,1,hasty_T01_S01,02:59:33,10773,36.8636640441,-80.5880973022,545
hasty,1,1,hasty_T01_S01,03:02:30,10950,36.8636649661,-80.5881069414,545
hasty,1,1,hasty_T01_S01,03:05:11,11111,36.8636684865,-80.588092776,545
hasty,1,1,hasty_T01_S01,03:05:30,11130,36.8636615295,-80.5880886689,545
hasty,1,1,hasty_T01_S01,03:05:55,11155,36.8636622839,-80.5880826339,545
hasty,1,1,hasty_T01_S01,03:06:21,11181,36.8636671454,-80.5880845618,545
hasty,1,1,hasty_T01_S01,03:06:55,11215,36.8636532314,-80.5880424008,545
hasty,1,1,hasty_T01_S01,03:07:06,11226,36.8636388984,-80.5880277324,545
hasty,1,1,hasty_T01_S01,03:07:23,11243,36.8635507207,-80.5880967993,545
hasty,1,1,hasty_T01_S01,03:07:29,11249,36.8635135889,-80.5881206039,544
hasty,1,1,hasty_T01_S01,03:07:49,11269,36.8633503094,-80.5883407127,543
hasty,1,1,hasty_T01_S01,03:08:09,11289,36.8631903827,-80.588596696,541
hasty,1,1,hasty_T01_S01,03:08:28,11308,36.8630505726,-80.5888341554,540
hasty,1,1,hasty_T01_S01,03:08:33,11313,36.8630290311,-80.588898696,539
hasty,1,1,hasty_T01_S01,03:08:37,11317,36.8629889656,-80.5889302958,539
hasty,1,1,hasty_T01_S01,03:08:51,11331,36.8628625665,-80.5890587065,539
hasty,1,1,hasty_T01_S01,03:08:54,11334,36.8628359959,-80.589086283,539
hasty,1,1,hasty_T01_S01,03:09:11,11351,36.86275905,-80.5892776418,539
hasty,1,1,hasty_T01_S01,03:09:31,11371,36.8627279531,-80.5893203057,539
hasty,1,1,hasty_T01_S01,03:09:55,11395,36.8627101835,-80.5893089902,540
hasty,1,1,hasty_T01_S01,03:10:20,11420,36.8627375085,-80.5893204734,540
hasty,1,1,hasty_T01_S01,03:10:27,11427,36.862738682,-80.5893398356,541
hasty,1,1,hasty_T01_S01,03:10:41,11441,36.8627473991,-80.5893796496,540
hasty,1,1,hasty_T01_S01,03:11:01,11461,36.8626150489,-80.5893668253,542
hasty,1,1,hasty_T01_S01,03:11:09,11469,36.8625376001,-80.5893935636,545
hasty,1,1,hasty_T01_S01,03:11:20,11480,36.8624505959,-80.5894542485,548
hasty,1,1,hasty_T01_S01,03:11:25,11485,36.8624213431,-80.5895126704,550
hasty,1,1,hasty_T01_S01,03:11:35,11495,36.8623413797,-80.5895882752,552
hasty,1,1,hasty_T01_S01,03:11:44,11504,36.8622884061,-80.5896935519,555
hasty,1,1,hasty_T01_S01,03:11:58,11518,36.8621745799,-80.5898178555,558
hasty,1,1,hasty_T01_S01,03:12:16,11536,36.8620678782,-80.590023296,561
hasty,1,1,hasty_T01_S01,03:12:27,11547,36.8620277289,-80.5901626032,562
hasty,1,1,hasty_T01_S01,03:12:46,11566,36.8619689718,-80.5904315785,561
hasty,1,1,hasty_T01_S01,03:12:49,11569,36.8619687203,-80.5904729851,561
hasty,1,1,hasty_T01_S01,03:12:54,11574,36.8619652838,-80.5905454047,560
hasty,1,1,hasty_T01_S01,03:13:13,11593,36.8619924411,-80.5908466503,560
hasty,1,1,hasty_T01_S01,03:13:30,11610,36.8620335124,-80.5910941679,560
hasty,1,1,hasty_T01_S01,03:13:48,11628,36.8620649446,-80.5913436133,560
hasty,1,1,hasty_T01_S01,03:13:53,11633,36.8620614242,-80.5914014485,560
hasty,1,1,hasty_T01_S01,03:14:13,11653,36.8621514458,-80.5916495528,560
hasty,1,1,hasty_T01_S01,03:14:28,11668,36.8621791061,-80.591741167,559
hasty,1,1,hasty_T01_S01,03:14:44,11684,36.86224306,-80.5918737687,558
hasty,1,1,hasty_T01_S01,03:15:04,11704,36.8623328302,-80.5920888484,555
hasty,1,1,hasty_T01_S01,03:15:17,11717,36.862346828,-80.5921509583,555
hasty,1,1,hasty_T01_S01,03:15:35,11735,36.8624345865,-80.5923563987,555
hasty,1,1,hasty_T01_S01,03:15:38,11738,36.8624453153,-80.5923873279,555
hasty,1,1,hasty_T01_S01,03:15:57,11757,36.8625489995,-80.5925988872,556
hasty,1,1,hasty_T01_S01,03:16:16,11776,36.8626264483,-80.5927829538,557
hasty,1,1,hasty_T01_S01,03:16:34,11794,36.8626958504,-80.5929586384,557
hasty,1,1,hasty_T01_S01,03:16:54,11814,36.8627789151,-80.593160307,556
hasty,1,1,hasty_T01_S01,03:16:57,11817,36.8627929129,-80.5931896437,556
hasty,1,1,hasty_T01_S01,03:17:14,11834,36.8628672604,-80.593258962,556
hasty,1,1,hasty_T01_S01,03:17:31,11851,36.8629039731,-80.5933920667,558
hasty,1,1,hasty_T01_S01,03:17:49,11869,36.8628937472,-80.59341277,558
hasty,1,1,hasty_T01_S01,03:18:05,11885,36.8628142029,-80.5934568588,559
hasty,1,1,hasty_T01_S01,03:18:25,11905,36.8627892248,-80.5935265124,559
hasty,1,1,hasty_T01_S01,03:18:47,11927,36.8627544399,-80.5935648177,560
hasty,1,1,hasty_T01_S01,03:19:14,11954,36.8627671804,-80.5935167056,560
hasty,1,1,hasty_T01_S01,03:19:37,11977,36.8627889734,-80.5934620555,559
hasty,1,1,hasty_T01_S01,03:20:00,12000,36.862807665,-80.5934188049,559
hasty,1,1,hasty_T01_S01,03:20:31,12031,36.862790063,-80.5934160389,559
hasty,1,1,hasty_T01_S01,03:20:56,12056,36.862819232,-80.5934124347,559
hasty,1,1,hasty_T01_S01,03:21:29,12089,36.8627978582,-80.5934403464,559
hasty,1,1,hasty_T01_S01,03:21:55,12115,36.8627973553,-80.5934774783,559
hasty,1,1,hasty_T01_S01,03:22:09,12129,36.8627990317,-80.5934570264,559
hasty,1,1,hasty_T01_S01,03:22:37,12157,36.8628088385,-80.5934773106,559
hasty,1,1,hasty_T01_S01,03:23:03,12183,36.862817388,-80.5934721138,559
hasty,1,1,hasty_T01_S01,03:23:12,12192,36.862790985,-80.5935163703,559
hasty,1,1,hasty_T01_S01,03:23:14,12194,36.8627750594,-80.5935347266,559
hasty,1,1,hasty_T01_S01,03:23:33,12213,36.8626977783,-80.5936051346,560
hasty,1,1,hasty_T01_S01,03:23:50,12230,36.8626406137,-80.593687864,559
hasty,1,1,hasty_T01_S01,03:23:58,12238,36.8625746481,-80.5937409215,559
hasty,1,1,hasty_T01_S01,03:24:17,12257,36.862474652,-80.5939202942,557
hasty,1,1,hasty_T01_S01,03:24:34,12274,36.862406088,-80.5940684024,555
hasty,1,1,hasty_T01_S01,03:24:42,12282,36.862416314,-80.5941533111,554
hasty,1,1,hasty_T01_S01,03:24:49,12289,36.862500133,-80.5941502098,554
hasty,1,1,hasty_T01_S01,03:24:57,12297,36.8625606503,-80.5941566639,555
hasty,1,1,hasty_T01_S01,03:25:00,12300,36.8625580519,-80.5941943824,555
hasty,1,1,hasty_T01_S01,03:25:04,12304,36.8625456467,-80.5942473561,554
hasty,1,1,hasty_T01_S01,03:25:16,12316,36.8625104427,-80.5944029242,552
hasty,1,1,hasty_T01_S01,03:25:33,12333,36.8624711316,-80.5945847277,549
hasty,1,1,hasty_T01_S01,03:25:44,12344,36.86246912,-80.5945950374,549
hasty,1,1,hasty_T01_S01,03:25:47,12347,36.862487644,-80.5946309119,549
hasty,1,1,hasty_T01_S01,03:26:05,12365,36.8626237661,-80.5948699638,549
hasty,1,1,hasty_T01_S01,03:26:22,12382,36.8627409451,-80.5950785894,550
hasty,1,1,hasty_T01_S01,03:26:41,12401,36.8628811743,-80.5952479877,550
